"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,-0.0729927007299308,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,0.438276113951792,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,0.145454545454532,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,-0.217864923747268,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,0.582241630276554,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,0.50651230101303,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,0.503959683225327,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,0.501432664756473,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,0.498930862437619,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,0.283687943262426,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,0.636492220650629,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,0.210822206605754,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,0.210378681626939,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2021-10","Oct-2021","PC","Percentage","0","Units",,,0.699790062981102,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,0.208478109798462,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,-0.138696255201097,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,0.902777777777785,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,1.03234686854783,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,1.43051771117166,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,0.60443250503695,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,1.4018691588785,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,0.658327847267936,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,0.130804447351198,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,-0.326583932070541,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,0.065530799475757,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,0.72036673215457,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,0.130039011703499,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2022-12","Dec-2022","PC","Percentage","0","Units",,,-0.584415584415596,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2023-01","Jan-2023","PC","Percentage","0","Units",,,0.522534291312876,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2023-02","Feb-2023","PC","Percentage","0","Units",,,0.389863547758268,,
"CPALTT01","Consumer prices: all items","CAN","Canada","GP","Growth previous period","M","Monthly","2023-03","Mar-2023","PC","Percentage","0","Units",,,0.517799352750836,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,0.577478344562058,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,0,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,-0.0956937799042957,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,0.287356321839091,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,0.477554918815654,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,0.38022813688213,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,0.18939393939394,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,0.0945179584121089,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,-0.283286118980181,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,0.378787878787879,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,-0.094339622641499,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,0.0944287063267129,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,1.03773584905659,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,0.186741363211952,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,0.186393289841566,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,0.0930232558139639,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,0.650557620817834,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,0.184672206832872,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,0.368663594470067,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,0.0918273645546272,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,-0.550458715596331,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,0.461254612546136,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,0.275482093663902,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,0.183150183150183,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,1.46252285191956,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,0.27027027027026,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,-0.0898472596585705,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-0.179856115107914,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,0.360360360360361,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,0.628366247755825,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,0.446030330062435,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,0,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,-0.621669626998215,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,0.178731009830206,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,0,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,-0.178412132024978,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,1.34048257372655,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,0.17636684303349,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,0.176056338028169,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,0.527240773286488,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,0.174825174825156,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,0.523560209424104,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,1.04166666666667,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,0.687285223367698,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,0.170648464163823,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2021-10","Oct-2021","PC","Percentage","0","Units",,,1.02214650766608,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,0.168634064080944,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,0.420875420875431,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,4.44258172673931,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,1.28410914927769,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,1.66402535657687,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,1.79267342166796,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,1.76110260336908,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,1.58013544018058,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,1.33333333333333,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,0.438596491228071,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,0.800582241630269,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,-1.44404332129964,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,1.17216117216117,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2022-12","Dec-2022","PC","Percentage","0","Units",,,0,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2023-01","Jan-2023","PC","Percentage","0","Units",,,6.01013758146272,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2023-02","Feb-2023","PC","Percentage","0","Units",,,0.614754098360649,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","M","Monthly","2023-03","Mar-2023","PC","Percentage","0","Units",,,0.135777325186694,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,-0.296150049358331,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,0.693069306930705,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,0,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,0.491642084562428,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,0.195694716242662,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,-0.0976562500000109,,
