Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2019-03-13,7151.15,7181.85,7128.71,7159.19,747935023
2019-03-14,7159.19,7215.45,7148.08,7185.43,816896640
2019-03-15,7185.43,7243.8,7185.43,7228.28,1373770965
2019-03-18,7228.28,7299.19,7228.19,7299.19,687162862
2019-03-19,7299.19,7350.1,7294.5,7324,616610582
2019-03-20,7324,7341.57,7291.01,7291.01,755862758
2019-03-21,7291.01,7370.61,7290.62,7355.31,727645727
2019-03-22,7355.31,7356.37,7192.76,7207.59,717565562
2019-03-25,7207.59,7208.09,7146.83,7177.58,602707688
2019-03-26,7177.58,7221.02,7169.37,7196.29,641565372
2019-03-27,7196.29,7222.64,7160.14,7194.19,693676251
2019-03-28,7194.19,7265.47,7190.87,7234.33,584716238
2019-03-29,7234.33,7287.72,7223.3,7279.19,822392971
2019-04-01,7279.19,7352.15,7279.19,7317.38,755824146
2019-04-02,7317.38,7403.56,7316.81,7391.12,692334678
2019-04-03,7391.12,7418.31,7380.93,7418.28,880377720
2019-04-04,7418.28,7418.43,7367.44,7401.94,692641424
2019-04-05,7401.94,7461.39,7400.79,7446.87,696481205
2019-04-08,7446.87,7459.93,7420.41,7451.89,575212856
2019-04-09,7451.89,7477.62,7413.27,7425.57,664721865
2019-04-10,7425.57,7441.36,7409.39,7421.91,601103982
2019-04-11,7421.91,7441.89,7383.47,7417.95,646627439
2019-04-12,7417.95,7454.78,7415,7437.06,726017323
2019-04-15,7437.06,7447.08,7420.27,7436.87,525539698
2019-04-16,7436.87,7485.93,7436.87,7469.92,644844068
2019-04-17,7469.92,7478.95,7445.12,7471.32,663944759
2019-04-18,7471.32,7475.91,7437.87,7459.88,532722899
2019-04-23,7459.88,7528.93,7459.88,7523.07,792976051
2019-04-24,7523.07,7523.79,7456.74,7471.75,701677571
2019-04-25,7471.75,7473.32,7405.99,7434.13,692207050
2019-04-26,7434.13,7442.39,7398.57,7428.19,714940878
2019-04-29,7428.19,7456.49,7406.53,7440.66,505593540
2019-04-30,7440.66,7451.32,7394.07,7418.22,709798010
2019-05-01,7418.22,7446.46,7379.65,7385.26,345028407
2019-05-02,7385.26,7393.94,7339.45,7351.31,633661102
2019-05-03,7351.31,7418.17,7350.01,7380.64,474956898
2019-05-07,7380.64,7380.64,7251.03,7260.47,5000
2019-05-08,7260.47,7278.32,7222.88,7271,881594840
2019-05-09,7271,7271,7192.18,7207.41,719947685
2019-05-10,7207.41,7268.17,7189.86,7203.29,692599274
2019-05-13,7203.29,7217.12,7150.89,7163.68,564861772
2019-05-14,7163.68,7241.6,7163.68,7241.6,793008080
2019-05-15,7241.6,7308.1,7223.08,7296.95,740217731
2019-05-16,7296.95,7353.51,7265.77,7353.51,737152199
2019-05-17,7353.51,7354.22,7307.33,7348.62,621574264
2019-05-20,7348.62,7360.34,7268.63,7310.88,702301493
2019-05-21,7310.88,7370.02,7310.88,7328.92,686771649
2019-05-22,7328.92,7373.27,7313.55,7334.19,768270487
2019-05-23,7334.19,7334.19,7211.33,7231.04,770621044
2019-05-24,7231.04,7303.04,7231.01,7277.73,813812255
2019-05-28,7277.73,7314.85,7262.8,7268.95,648833802
2019-05-29,7268.95,7268.95,7151.37,7185.3,1182464663
2019-05-30,7185.3,7236.68,7180.57,7218.16,636216928
2019-05-31,7218.16,7218.16,7130.85,7161.71,592259951
2019-06-03,7161.71,7186.71,7079.71,7184.8,863653029
2019-06-04,7184.8,7223.96,7138.14,7214.29,724133097
2019-06-05,7216.74,7259.24,7201.36,7220.22,801193664
2019-06-06,7220.22,7275.66,7218.67,7259.85,755938418
2019-06-07,7259.85,7347.41,7258.16,7331.94,637220861
2019-06-10,7331.94,7380.14,7331.94,7375.54,607620866
2019-06-11,7375.54,7420.73,7375.54,7398.45,433372886
2019-06-12,7398.45,7398.45,7329.26,7367.62,599568325
2019-06-13,7367.62,7398.61,7350.98,7368.57,597978819
2019-06-14,7368.57,7368.8,7316.44,7345.78,621877818
2019-06-17,7345.78,7370.7,7324.54,7357.31,586353075
2019-06-18,7357.31,7469.19,7345.55,7443.04,543979216
2019-06-19,7443.04,7454.93,7399.17,7403.54,818887165
2019-06-20,7403.54,7460.83,7403.54,7424.44,741943955
2019-06-21,7424.44,7456.79,7382.94,7407.5,702822450
2019-06-24,7407.5,7435.54,7399.56,7416.69,1493120489
2019-06-25,7416.69,7429.72,7373.22,7422.43,643759096
2019-06-26,7422.43,7435.9,7405.54,7416.39,617206932
2019-06-27,7416.39,7439.43,7375.51,7402.33,667242350
2019-06-28,7402.33,7436.18,7398.92,7425.63,656764128
2019-07-01,7425.63,7530.24,7425.63,7497.5,724714399
2019-07-02,7497.5,7565.27,7497.5,7559.19,645815088
2019-07-03,7559.19,7621.02,7558.47,7609.32,578934218
2019-07-04,7609.32,7622.58,7601.33,7603.58,636602659
2019-07-05,7603.58,7603.61,7541.86,7553.14,418179530
2019-07-08,7553.14,7571.34,7538.67,7549.27,535902613
2019-07-09,7549.27,7553.3,7517.94,7536.47,552377038
2019-07-10,7536.47,7559.12,7515.61,7530.69,557970748
2019-07-11,7530.69,7558.34,7501.66,7509.82,559814336
2019-07-12,7509.82,7537.1,7493.8,7505.97,506055782
2019-07-15,7505.97,7548.33,7487.44,7531.72,515769381
2019-07-16,7531.72,7590.07,7524.52,7577.2,493593706
2019-07-17,7577.2,7577.2,7519.22,7535.46,642099077
2019-07-18,7535.46,7535.46,7482.6,7493.09,589766083
2019-07-19,7493.09,7546.65,7475.49,7508.7,511882471
2019-07-22,7508.7,7549.71,7491.79,7514.93,588578433
2019-07-23,7514.93,7598.6,7514.93,7556.86,511091643
2019-07-24,7556.86,7558.01,7479.07,7501.46,649262862
2019-07-25,7501.46,7542.64,7462.73,7489.05,652841770
2019-07-26,7489.05,7553.55,7486.74,7549.06,645121371
2019-07-29,7549.06,7711.34,7548.86,7686.61,777979296
2019-07-30,7686.61,7727.49,7643.65,7646.77,767784773
2019-07-31,7646.77,7648.2,7576.12,7586.78,836077228
2019-08-01,7586.78,7609.98,7535.9,7584.87,1164937859
2019-08-02,7584.87,7585.24,7397.91,7407.06,837072479
2019-08-05,7407.06,7407.06,7200.54,7223.85,1095738572
2019-08-06,7223.85,7241.57,7166.98,7171.69,1172073041
2019-08-07,7171.69,7237.88,7153.89,7198.7,811801669
2019-08-08,7198.7,7285.9,7191.25,7285.9,757177098
2019-08-09,7285.9,7297.28,7237.13,7253.85,744918820
2019-08-12,7253.85,7305.56,7207.46,7226.72,682500501
2019-08-13,7226.72,7281.14,7166.86,7250.9,573839930
2019-08-14,7250.9,7268.73,7112.05,7147.88,692151346
2019-08-15,7147.88,7148.75,7020.22,7067.01,799070037
2019-08-16,7067.01,7125.9,7067.01,7117.15,801084521
2019-08-19,7117.15,7214.23,7117.15,7189.65,654187351
2019-08-20,7189.65,7231.65,7121.24,7125,600273222
2019-08-21,7125,7215.53,7122.12,7203.97,759379578
2019-08-22,7203.97,7203.97,7103.67,7128.18,585087262
2019-08-23,7128.18,7188.59,7094.98,7094.98,647978748
2019-08-27,7094.98,7110.76,7044.73,7089.58,634764106
2019-08-28,7089.58,7131.21,7050,7114.71,16177
2019-08-29,7114.71,7199.2,7103.12,7184.32,828542030
2019-08-30,7184.32,7240.37,7179.7,7207.18,667874466
2019-09-02,7207.18,7315.26,7206.9,7281.94,616862388
2019-09-03,7281.94,7301.47,7239.1,7268.19,711857295
2019-09-04,7268.19,7334.55,7268.19,7311.26,448316706
2019-09-05,7311.26,7330.71,7250.63,7271.17,639014236
2019-09-06,7271.17,7284.11,7244.13,7282.34,624374408
2019-09-09,7282.34,7325.21,7205.98,7235.81,698375629
2019-09-10,7235.81,7270.5,7199.4,7267.95,681666569
2019-09-11,7267.95,7346.71,7267.95,7338.03,783770902
2019-09-12,7338.03,7369.34,7303.17,7344.67,1002014710
2019-09-13,7344.67,7380.29,7318.23,7367.46,814426121
2019-09-16,7367.46,7378.32,7321.41,7321.41,681327053
2019-09-17,7321.41,7350.24,7292.23,7320.4,990550461
2019-09-18,7320.4,7350.52,7300.37,7314.05,927685939
2019-09-19,7314.05,7373.08,7290.69,7356.42,689274269
2019-09-20,7356.42,7376.31,7322.01,7344.92,591843925
2019-09-23,7344.92,7362.3,7284.75,7326.08,640038467
2019-09-24,7326.08,7348.97,7281.91,7291.43,1622563284
2019-09-25,7291.43,7292,7212.96,7289.99,489429486
2019-09-26,7289.99,7387.09,7277.15,7351.08,580046755
2019-09-27,7351.08,7440.77,7351,7426.21,670431542
2019-09-30,7426.21,7439.62,7402.2,7408.21,696347908
2019-10-01,7408.21,7433.24,7352.83,7360.32,573854388
2019-10-02,7360.32,7360.32,7119.72,7122.54,649664452
2019-10-03,7122.54,7129.02,7004.43,7077.64,613123699
